testusen-sec.starbucks.com                              98.99.252.147
testusen.starbucks.com                                  98.99.252.22
testvnen.starbucks.com                                  98.99.252.22
testvnvi.starbucks.com                                  98.99.252.22
testwcmsvcs-chd.starbucks.com                           204.238.150.99
testwcmsvcs.starbucks.com                               98.99.252.20
testweb.starbucks.com                                   98.99.252.159
testwww2.starbucks.com                                  98.99.252.22
testwww3.starbucks.com                                  98.99.252.22
testwww5.starbucks.com                                  98.99.252.22
testwww6.starbucks.com                                  98.99.252.22
testwww-chd.starbucks.com                               204.238.150.92
testwww.starbucks.com                                   98.99.252.22
testwww.starbucks.com.br                                107.162.133.207
testzaen.starbucks.com                                  98.99.252.22
token.starbucks.com                                     204.238.150.23
toolshub.starbucks.com                                  98.99.252.118
traceability.starbucks.com                              13.107.246.13
trace-api-cert.starbucks.com                            104.42.224.251
trace-api-dev.starbucks.com                             13.64.251.129
trace-api-psdev.starbucks.com                           52.191.138.116
trace-api.starbucks.com                                 52.183.127.32
trace-api-systest.starbucks.com                         52.229.32.183
trace-cert.starbucks.com                                52.229.30.210
trace-dev.starbucks.com                                 40.112.216.189
Trace-dev.starbucks.com                                 40.112.216.189
trace.starbucks.com                                     52.175.202.25
trace-systest.starbucks.com                             52.229.30.210
transportation-perf.starbucks.com                       98.99.252.181
transportation-sand.starbucks.com                       98.99.248.80
transportation-ssyst.starbucks.com                      98.99.252.34
tsc-kb.starbucks.com                                    204.74.99.103
tsc.starbucks.com                                       204.74.99.103
tsc-test2.starbucks.com                                 204.74.99.103
tsticommerceagent.starbucks.com                         12.18.76.132
txnmid-a-v9.starbucks.com                               98.99.254.211
ucpc.starbucks.com                                      107.23.127.43
ucpr.starbucks.com                                      107.23.127.43
ucp.starbucks.com                                       107.23.127.43
uploads.scm.starbucks.com                               98.99.254.230
uploads.scmtest.starbucks.com                           98.99.252.195
upstanders.starbucks.com                                64.15.184.14
Upstanders.starbucks.com                                64.15.184.14
vcse1.starbucks.com                                     199.233.179.180
vc.starbucks.com                                        98.99.250.155
vendors-chd.starbucks.com                               199.233.179.10
verde.starbucks.com                                     98.99.254.90
via.starbucks.com                                       98.129.229.236
w.a.starbucks.com                                       173.213.4.70
wcmsvcs-chd.starbucks.com                               204.238.150.98
wcmsvcs-iad.starbucks.com                               98.99.252.69
wcmsvcs.starbucks.com                                   98.99.252.69
webapps-chd.starbucks.com                               199.233.179.9
webmail-chd.starbucks.com                               199.233.179.58
webmail.starbucks.com                                   98.99.254.8
w.e.starbucks.com                                       173.213.4.70
w.e.stories.starbucks.com                               173.213.4.70
westus.digitalcart-cert.starbucks.com                   40.83.184.25
westus.digitalcart-dev.starbucks.com                    40.112.243.5
westus.digitalcart.starbucks.com                        40.112.243.44
westus.digitalcart-test.starbucks.com                   40.118.255.59
westus-svcardproxyus.starbucks.com                      104.40.3.136
wfmnalcnct.starbucks.com                                23.99.206.151
wfmnalcndv.starbucks.com                                40.86.96.177
wfmnalcnpc.starbucks.com                                40.86.99.202
wfmnalcnps.starbucks.com                                52.176.6.37
wfmnalcn.starbucks.com                                  104.209.178.67
wfmnalcnst.starbucks.com                                40.86.86.144
wfmnapayct.starbucks.com                                23.99.206.151
wfmnapaydv.starbucks.com                                40.86.96.177
wfmnapaypc.starbucks.com                                40.86.99.202
wfmnapayps.starbucks.com                                52.176.6.37
wfmnapay.starbucks.com                                  104.209.178.67
wfmnapayst.starbucks.com                                40.86.86.144
wfmnapimct.starbucks.com                                23.99.206.151
wfmnapimdv.starbucks.com                                40.86.96.177
wfmnapimpc.starbucks.com                                40.86.99.202
wfmnapimps.starbucks.com                                52.176.6.37
wfmnapim.starbucks.com                                  104.209.178.67
wfmnapimst.starbucks.com                                40.86.86.144
wfmnaposct.starbucks.com                                23.99.206.151
wfmnaposdv.starbucks.com                                40.86.96.177
wfmnapospc.starbucks.com                                40.86.99.202
wfmnaposps.starbucks.com                                52.176.6.37
wfmnapos.starbucks.com                                  104.209.178.67
wfmnaposst.starbucks.com                                40.86.86.144
wfmnaptnct.starbucks.com                                23.99.206.151
wfmnaptndv.starbucks.com                                40.86.96.177
wfmnaptnpc.starbucks.com                                40.86.99.202
wfmnaptnps.starbucks.com                                52.176.6.37
wfmnaptn.starbucks.com                                  104.209.178.67
wfmnaptnst.starbucks.com                                40.86.86.144
wfmnarptct.starbucks.com                                13.77.96.119
wfmnarptdv.starbucks.com                                40.86.96.177
wfmnarptps.starbucks.com                                52.176.6.37
wfmnarpt.starbucks.com                                  52.176.6.37
wfmnarptst.starbucks.com                                40.86.86.144
wifi.starbucks.com                                      13.225.53.122
win.mena.starbucks.com                                  91.246.14.38
workspace-cert.starbucks.com                            98.99.254.137
workspace-chd.starbucks.com                             98.99.248.112
workspace-dev.starbucks.com                             98.99.254.138
workspace.starbucks.com                                 98.99.254.136
www2.starbucks.com                                      207.76.137.99
www.athome.starbucks.com                                23.185.0.1
wwwb.starbucks.com                                      23.4.57.35
www-chd.starbucks.com                                   204.238.150.83
www.historias.starbucks.com                             13.225.53.44
www-iad.starbucks.com                                   98.99.252.71
www.mena.starbucks.com                                  168.187.252.143
www.me.starbucks.com                                    204.74.99.103
www.mexico.starbucks.com                                204.74.99.103
www.solutions.starbucks.com                             209.67.176.191
wwwstage.starbucks.com                                  98.99.252.42
www.starbucks.com                                       23.211.79.7
www.starbucks.com.ar                                    23.199.49.27
www.starbucks.com.bn                                    23.199.49.27
www.starbucks.com.br                                    18.229.177.122
www.starbucks.com.co                                    23.199.49.27
www.starbucks.com.cy                                    23.199.49.27
www.starbucks.com.gr                                    104.26.1.67
www.starbucks.com.hk                                    23.199.49.27
www.starbucks.com.kh                                    23.199.49.27
www.starbucks.com.kz                                    23.199.49.27
www.starbucks.com.mx                                    23.199.49.27
www.starbucks.com.my                                    23.199.49.27
www.starbucks.com.pe                                    23.199.49.27
www.starbucks.com.tr                                    23.199.49.27
www.starbucks.com.uy                                    23.199.49.27
www.test.starbucks.com                                  23.199.39.201
www.thestarbucksmarket.starbucks.com                    13.109.211.62
x.a.starbucks.com                                       173.213.4.70
x.e.starbucks.com                                       173.213.4.70
x.e.stories.starbucks.com                               173.213.4.70
xss.starbucks.com                                       98.99.254.104
zh.starbucks.com.hk                                     23.199.49.27
